Date_Key,Date,Year,Month,Month_Num,Day
20211104,11/4/2021,2021,Nov,11,4
20190929,9/29/2019,2019,Sep,9,29
20200408,4/8/2020,2020,Apr,4,8
20200723,7/23/2020,2020,Jul,7,23
20190728,7/28/2019,2019,Jul,7,28
20191116,11/16/2019,2019,Nov,11,16
20200309,3/9/2020,2020,Mar,3,9
20200421,4/21/2020,2020,Apr,4,21
20181207,12/7/2018,2018,Dec,12,7
20210330,3/30/2021,2021,Mar,3,30
20211222,12/22/2021,2021,Dec,12,22
20200509,5/9/2020,2020,May,5,9
20200805,8/5/2020,2020,Aug,8,5
20190926,9/26/2019,2019,Sep,9,26
20190929,9/29/2019,2019,Sep,9,29
20180808,8/8/2018,2018,Aug,8,8
20190321,3/21/2019,2019,Mar,3,21
20200123,1/23/2020,2020,Jan,1,23
20201211,12/11/2020,2020,Dec,12,11
20200418,4/18/2020,2020,Apr,4,18
20180528,5/28/2018,2018,May,5,28
20200905,9/5/2020,2020,Sep,9,5
20190509,5/9/2019,2019,May,5,9
20180511,5/11/2018,2018,May,5,11
20210624,6/24/2021,2021,Jun,6,24
20180801,8/1/2018,2018,Aug,8,1
20180218,2/18/2018,2018,Feb,2,18
20200419,4/19/2020,2020,Apr,4,19
20181018,10/18/2018,2018,Oct,10,18
20180103,1/3/2018,2018,Jan,1,3
20201009,10/9/2020,2020,Oct,10,9
20190121,1/21/2019,2019,Jan,1,21
20210519,5/19/2021,2021,May,5,19
20180811,8/11/2018,2018,Aug,8,11
20191026,10/26/2019,2019,Oct,10,26
20200502,5/2/2020,2020,May,5,2
20210228,2/28/2021,2021,Feb,2,28
20190826,8/26/2019,2019,Aug,8,26
20211227,12/27/2021,2021,Dec,12,27
20180423,4/23/2018,2018,Apr,4,23
20200929,9/29/2020,2020,Sep,9,29
20190113,1/13/2019,2019,Jan,1,13
20191219,12/19/2019,2019,Dec,12,19
20200619,6/19/2020,2020,Jun,6,19
20200405,4/5/2020,2020,Apr,4,5
20200410,4/10/2020,2020,Apr,4,10
20210608,6/8/2021,2021,Jun,6,8
20190327,3/27/2019,2019,Mar,3,27
20191105,11/5/2019,2019,Nov,11,5
20190202,2/2/2019,2019,Feb,2,2
20200608,6/8/2020,2020,Jun,6,8
20210910,9/10/2021,2021,Sep,9,10
20180216,2/16/2018,2018,Feb,2,16
20190624,6/24/2019,2019,Jun,6,24
20200701,7/1/2020,2020,Jul,7,1
20211107,11/7/2021,2021,Nov,11,7
20190804,8/4/2019,2019,Aug,8,4
20190606,6/6/2019,2019,Jun,6,6
20210527,5/27/2021,2021,May,5,27
20200110,1/10/2020,2020,Jan,1,10
20201106,11/6/2020,2020,Nov,11,6
20191009,10/9/2019,2019,Oct,10,9
20200107,1/7/2020,2020,Jan,1,7
20200708,7/8/2020,2020,Jul,7,8
20190720,7/20/2019,2019,Jul,7,20
20180319,3/19/2018,2018,Mar,3,19
20210508,5/8/2021,2021,May,5,8
20200717,7/17/2020,2020,Jul,7,17
20180831,8/31/2018,2018,Aug,8,31
20210228,2/28/2021,2021,Feb,2,28
20180525,5/25/2018,2018,May,5,25
20200209,2/9/2020,2020,Feb,2,9
20200820,8/20/2020,2020,Aug,8,20
20181210,12/10/2018,2018,Dec,12,10
20200929,9/29/2020,2020,Sep,9,29
20200415,4/15/2020,2020,Apr,4,15
20181204,12/4/2018,2018,Dec,12,4
20210824,8/24/2021,2021,Aug,8,24
20181025,10/25/2018,2018,Oct,10,25
20190201,2/1/2019,2019,Feb,2,1
20200826,8/26/2020,2020,Aug,8,26
20210926,9/26/2021,2021,Sep,9,26
20190926,9/26/2019,2019,Sep,9,26
20200831,8/31/2020,2020,Aug,8,31
20200717,7/17/2020,2020,Jul,7,17
20210313,3/13/2021,2021,Mar,3,13
20210423,4/23/2021,2021,Apr,4,23
20200713,7/13/2020,2020,Jul,7,13
20210808,8/8/2021,2021,Aug,8,8
20200119,1/19/2020,2020,Jan,1,19
20191108,11/8/2019,2019,Nov,11,8
20191214,12/14/2019,2019,Dec,12,14
20201124,11/24/2020,2020,Nov,11,24
20200522,5/22/2020,2020,May,5,22
20210506,5/6/2021,2021,May,5,6
20210223,2/23/2021,2021,Feb,2,23
20200223,2/23/2020,2020,Feb,2,23
20190504,5/4/2019,2019,May,5,4
20200319,3/19/2020,2020,Mar,3,19
20180723,7/23/2018,2018,Jul,7,23
20180917,9/17/2018,2018,Sep,9,17
20200731,7/31/2020,2020,Jul,7,31
20200306,3/6/2020,2020,Mar,3,6
20190126,1/26/2019,2019,Jan,1,26
20210510,5/10/2021,2021,May,5,10
20210119,1/19/2021,2021,Jan,1,19
20211231,12/31/2021,2021,Dec,12,31
20211117,11/17/2021,2021,Nov,11,17
20200913,9/13/2020,2020,Sep,9,13
20210426,4/26/2021,2021,Apr,4,26
20210921,9/21/2021,2021,Sep,9,21
20190701,7/1/2019,2019,Jul,7,1
20210818,8/18/2021,2021,Aug,8,18
20211211,12/11/2021,2021,Dec,12,11
20180115,1/15/2018,2018,Jan,1,15
20200715,7/15/2020,2020,Jul,7,15
20180708,7/8/2018,2018,Jul,7,8
20190105,1/5/2019,2019,Jan,1,5
20200908,9/8/2020,2020,Sep,9,8
20180103,1/3/2018,2018,Jan,1,3
20181007,10/7/2018,2018,Oct,10,7
20200301,3/1/2020,2020,Mar,3,1
20180923,9/23/2018,2018,Sep,9,23
20210811,8/11/2021,2021,Aug,8,11
20201130,11/30/2020,2020,Nov,11,30
20210530,5/30/2021,2021,May,5,30
20180426,4/26/2018,2018,Apr,4,26
20210129,1/29/2021,2021,Jan,1,29
20191102,11/2/2019,2019,Nov,11,2
20190803,8/3/2019,2019,Aug,8,3
20180216,2/16/2018,2018,Feb,2,16
20210510,5/10/2021,2021,May,5,10
20200115,1/15/2020,2020,Jan,1,15
20200613,6/13/2020,2020,Jun,6,13
20201020,10/20/2020,2020,Oct,10,20
20181112,11/12/2018,2018,Nov,11,12
20200325,3/25/2020,2020,Mar,3,25
20180918,9/18/2018,2018,Sep,9,18
20201004,10/4/2020,2020,Oct,10,4
20180322,3/22/2018,2018,Mar,3,22
20201201,12/1/2020,2020,Dec,12,1
20210909,9/9/2021,2021,Sep,9,9
20191116,11/16/2019,2019,Nov,11,16
20200831,8/31/2020,2020,Aug,8,31
20200404,4/4/2020,2020,Apr,4,4
20180801,8/1/2018,2018,Aug,8,1
20210824,8/24/2021,2021,Aug,8,24
20201106,11/6/2020,2020,Nov,11,6
20200913,9/13/2020,2020,Sep,9,13
20210104,1/4/2021,2021,Jan,1,4
20180109,1/9/2018,2018,Jan,1,9
20200418,4/18/2020,2020,Apr,4,18
20190710,7/10/2019,2019,Jul,7,10
20210712,7/12/2021,2021,Jul,7,12
20180831,8/31/2018,2018,Aug,8,31
20191029,10/29/2019,2019,Oct,10,29
20200612,6/12/2020,2020,Jun,6,12
20210909,9/9/2021,2021,Sep,9,9
20180607,6/7/2018,2018,Jun,6,7
20190214,2/14/2019,2019,Feb,2,14
20181022,10/22/2018,2018,Oct,10,22
20200505,5/5/2020,2020,May,5,5
20200613,6/13/2020,2020,Jun,6,13
20210509,5/9/2021,2021,May,5,9
20200306,3/6/2020,2020,Mar,3,6
20200104,1/4/2020,2020,Jan,1,4
20180903,9/3/2018,2018,Sep,9,3
20190329,3/29/2019,2019,Mar,3,29
20200201,2/1/2020,2020,Feb,2,1
20180529,5/29/2018,2018,May,5,29
20181209,12/9/2018,2018,Dec,12,9
20191214,12/14/2019,2019,Dec,12,14
20180606,6/6/2018,2018,Jun,6,6
20180413,4/13/2018,2018,Apr,4,13
20200904,9/4/2020,2020,Sep,9,4
20210704,7/4/2021,2021,Jul,7,4
20191027,10/27/2019,2019,Oct,10,27
20200817,8/17/2020,2020,Aug,8,17
20190825,8/25/2019,2019,Aug,8,25
20200319,3/19/2020,2020,Mar,3,19
20200312,3/12/2020,2020,Mar,3,12
20210724,7/24/2021,2021,Jul,7,24
20211025,10/25/2021,2021,Oct,10,25
20190814,8/14/2019,2019,Aug,8,14
20210331,3/31/2021,2021,Mar,3,31
20181207,12/7/2018,2018,Dec,12,7
20201111,11/11/2020,2020,Nov,11,11
20210106,1/6/2021,2021,Jan,1,6
20210624,6/24/2021,2021,Jun,6,24
20200715,7/15/2020,2020,Jul,7,15
20200817,8/17/2020,2020,Aug,8,17
20211015,10/15/2021,2021,Oct,10,15
20191018,10/18/2019,2019,Oct,10,18
20181219,12/19/2018,2018,Dec,12,19
20180629,6/29/2018,2018,Jun,6,29
20181221,12/21/2018,2018,Dec,12,21
20200731,7/31/2020,2020,Jul,7,31
20190707,7/7/2019,2019,Jul,7,7
20190922,9/22/2019,2019,Sep,9,22
20180510,5/10/2018,2018,May,5,10
20210716,7/16/2021,2021,Jul,7,16
20180218,2/18/2018,2018,Feb,2,18
20210713,7/13/2021,2021,Jul,7,13
20190803,8/3/2019,2019,Aug,8,3
20210402,4/2/2021,2021,Apr,4,2
20191228,12/28/2019,2019,Dec,12,28
20190423,4/23/2019,2019,Apr,4,23
20180902,9/2/2018,2018,Sep,9,2
20180228,2/28/2018,2018,Feb,2,28
20210417,4/17/2021,2021,Apr,4,17
20180303,3/3/2018,2018,Mar,3,3
20190408,4/8/2019,2019,Apr,4,8
20210207,2/7/2021,2021,Feb,2,7
20190417,4/17/2019,2019,Apr,4,17
20190409,4/9/2019,2019,Apr,4,9
20200811,8/11/2020,2020,Aug,8,11
20180825,8/25/2018,2018,Aug,8,25
20180420,4/20/2018,2018,Apr,4,20
20200302,3/2/2020,2020,Mar,3,2
20200425,4/25/2020,2020,Apr,4,25
20180426,4/26/2018,2018,Apr,4,26
20200429,4/29/2020,2020,Apr,4,29
20210616,6/16/2021,2021,Jun,6,16
20190812,8/12/2019,2019,Aug,8,12
20201117,11/17/2020,2020,Nov,11,17
20190712,7/12/2019,2019,Jul,7,12
20191004,10/4/2019,2019,Oct,10,4
20201202,12/2/2020,2020,Dec,12,2
20200514,5/14/2020,2020,May,5,14
20200408,4/8/2020,2020,Apr,4,8
20190516,5/16/2019,2019,May,5,16
20200413,4/13/2020,2020,Apr,4,13
20200123,1/23/2020,2020,Jan,1,23
20181126,11/26/2018,2018,Nov,11,26
20211204,12/4/2021,2021,Dec,12,4
20200518,5/18/2020,2020,May,5,18
20210214,2/14/2021,2021,Feb,2,14
20200615,6/15/2020,2020,Jun,6,15
20190814,8/14/2019,2019,Aug,8,14
20210304,3/4/2021,2021,Mar,3,4
20210506,5/6/2021,2021,May,5,6
20200306,3/6/2020,2020,Mar,3,6
20211201,12/1/2021,2021,Dec,12,1
20211230,12/30/2021,2021,Dec,12,30
20200721,7/21/2020,2020,Jul,7,21
20190809,8/9/2019,2019,Aug,8,9
20191227,12/27/2019,2019,Dec,12,27
20210808,8/8/2021,2021,Aug,8,8
20190730,7/30/2019,2019,Jul,7,30
20180827,8/27/2018,2018,Aug,8,27
20200203,2/3/2020,2020,Feb,2,3
20191210,12/10/2019,2019,Dec,12,10
20180509,5/9/2018,2018,May,5,9
20190312,3/12/2019,2019,Mar,3,12
20191113,11/13/2019,2019,Nov,11,13
20180813,8/13/2018,2018,Aug,8,13
20190312,3/12/2019,2019,Mar,3,12
20210517,5/17/2021,2021,May,5,17
20210606,6/6/2021,2021,Jun,6,6
20190526,5/26/2019,2019,May,5,26
20200331,3/31/2020,2020,Mar,3,31
20200720,7/20/2020,2020,Jul,7,20
20180803,8/3/2018,2018,Aug,8,3
20201230,12/30/2020,2020,Dec,12,30
20201006,10/6/2020,2020,Oct,10,6
20210613,6/13/2021,2021,Jun,6,13
20210808,8/8/2021,2021,Aug,8,8
20191120,11/20/2019,2019,Nov,11,20
20211104,11/4/2021,2021,Nov,11,4
20190323,3/23/2019,2019,Mar,3,23
20180302,3/2/2018,2018,Mar,3,2
20180425,4/25/2018,2018,Apr,4,25
20200306,3/6/2020,2020,Mar,3,6
20210926,9/26/2021,2021,Sep,9,26
20180924,9/24/2018,2018,Sep,9,24
20181121,11/21/2018,2018,Nov,11,21
20180531,5/31/2018,2018,May,5,31
20190808,8/8/2019,2019,Aug,8,8
20180118,1/18/2018,2018,Jan,1,18
20180926,9/26/2018,2018,Sep,9,26
20190105,1/5/2019,2019,Jan,1,5
20210831,8/31/2021,2021,Aug,8,31
20200509,5/9/2020,2020,May,5,9
20201030,10/30/2020,2020,Oct,10,30
20201025,10/25/2020,2020,Oct,10,25
20190417,4/17/2019,2019,Apr,4,17
20210207,2/7/2021,2021,Feb,2,7
20190810,8/10/2019,2019,Aug,8,10
20201126,11/26/2020,2020,Nov,11,26
20180110,1/10/2018,2018,Jan,1,10
20181106,11/6/2018,2018,Nov,11,6
20200125,1/25/2020,2020,Jan,1,25
20191002,10/2/2019,2019,Oct,10,2
20200901,9/1/2020,2020,Sep,9,1
20190517,5/17/2019,2019,May,5,17
20180112,1/12/2018,2018,Jan,1,12
20211126,11/26/2021,2021,Nov,11,26
20180620,6/20/2018,2018,Jun,6,20
20191121,11/21/2019,2019,Nov,11,21
20200919,9/19/2020,2020,Sep,9,19
20180708,7/8/2018,2018,Jul,7,8
20190613,6/13/2019,2019,Jun,6,13
20210520,5/20/2021,2021,May,5,20
20211202,12/2/2021,2021,Dec,12,2
20181102,11/2/2018,2018,Nov,11,2
20200427,4/27/2020,2020,Apr,4,27
20210828,8/28/2021,2021,Aug,8,28
20181104,11/4/2018,2018,Nov,11,4
20200517,5/17/2020,2020,May,5,17
20181227,12/27/2018,2018,Dec,12,27
20190616,6/16/2019,2019,Jun,6,16
20210412,4/12/2021,2021,Apr,4,12
20190611,6/11/2019,2019,Jun,6,11
20180202,2/2/2018,2018,Feb,2,2
20200111,1/11/2020,2020,Jan,1,11
20211231,12/31/2021,2021,Dec,12,31
20181010,10/10/2018,2018,Oct,10,10
20190903,9/3/2019,2019,Sep,9,3
20191105,11/5/2019,2019,Nov,11,5
20211204,12/4/2021,2021,Dec,12,4
20210310,3/10/2021,2021,Mar,3,10
20190728,7/28/2019,2019,Jul,7,28
20201204,12/4/2020,2020,Dec,12,4
20200227,2/27/2020,2020,Feb,2,27
20180711,7/11/2018,2018,Jul,7,11
20181022,10/22/2018,2018,Oct,10,22
20200903,9/3/2020,2020,Sep,9,3
20201123,11/23/2020,2020,Nov,11,23
20210625,6/25/2021,2021,Jun,6,25
20180120,1/20/2018,2018,Jan,1,20
20181206,12/6/2018,2018,Dec,12,6
20190123,1/23/2019,2019,Jan,1,23
20181229,12/29/2018,2018,Dec,12,29
20210202,2/2/2021,2021,Feb,2,2
20190306,3/6/2019,2019,Mar,3,6
20210226,2/26/2021,2021,Feb,2,26
20180802,8/2/2018,2018,Aug,8,2
20190924,9/24/2019,2019,Sep,9,24
20180611,6/11/2018,2018,Jun,6,11
20190823,8/23/2019,2019,Aug,8,23
20200621,6/21/2020,2020,Jun,6,21
20190103,1/3/2019,2019,Jan,1,3
20180330,3/30/2018,2018,Mar,3,30
20190408,4/8/2019,2019,Apr,4,8
20180115,1/15/2018,2018,Jan,1,15
20190609,6/9/2019,2019,Jun,6,9
20181128,11/28/2018,2018,Nov,11,28
20211107,11/7/2021,2021,Nov,11,7
20201114,11/14/2020,2020,Nov,11,14
20200630,6/30/2020,2020,Jun,6,30
20200709,7/9/2020,2020,Jul,7,9
20181026,10/26/2018,2018,Oct,10,26
20190604,6/4/2019,2019,Jun,6,4
20200530,5/30/2020,2020,May,5,30
20181125,11/25/2018,2018,Nov,11,25
20210126,1/26/2021,2021,Jan,1,26
20181029,10/29/2018,2018,Oct,10,29
20211203,12/3/2021,2021,Dec,12,3
20180622,6/22/2018,2018,Jun,6,22
20191029,10/29/2019,2019,Oct,10,29
20190622,6/22/2019,2019,Jun,6,22
20201009,10/9/2020,2020,Oct,10,9
20191006,10/6/2019,2019,Oct,10,6
20201015,10/15/2020,2020,Oct,10,15
20200412,4/12/2020,2020,Apr,4,12
20180519,5/19/2018,2018,May,5,19
20200222,2/22/2020,2020,Feb,2,22
20191024,10/24/2019,2019,Oct,10,24
20181002,10/2/2018,2018,Oct,10,2
20181111,11/11/2018,2018,Nov,11,11
20180923,9/23/2018,2018,Sep,9,23
20200425,4/25/2020,2020,Apr,4,25
20210520,5/20/2021,2021,May,5,20
20201207,12/7/2020,2020,Dec,12,7
20180511,5/11/2018,2018,May,5,11
20200603,6/3/2020,2020,Jun,6,3
20210417,4/17/2021,2021,Apr,4,17
20190905,9/5/2019,2019,Sep,9,5
20190402,4/2/2019,2019,Apr,4,2
20190815,8/15/2019,2019,Aug,8,15
20200112,1/12/2020,2020,Jan,1,12
20200307,3/7/2020,2020,Mar,3,7
20190108,1/8/2019,2019,Jan,1,8
20211213,12/13/2021,2021,Dec,12,13
20200902,9/2/2020,2020,Sep,9,2
20181225,12/25/2018,2018,Dec,12,25
20210105,1/5/2021,2021,Jan,1,5
20200817,8/17/2020,2020,Aug,8,17
20190515,5/15/2019,2019,May,5,15
20201215,12/15/2020,2020,Dec,12,15
20181009,10/9/2018,2018,Oct,10,9
20210427,4/27/2021,2021,Apr,4,27
20180806,8/6/2018,2018,Aug,8,6
20210420,4/20/2021,2021,Apr,4,20
20211030,10/30/2021,2021,Oct,10,30
20181010,10/10/2018,2018,Oct,10,10
20200325,3/25/2020,2020,Mar,3,25
20190810,8/10/2019,2019,Aug,8,10
20190416,4/16/2019,2019,Apr,4,16
20201009,10/9/2020,2020,Oct,10,9
20180930,9/30/2018,2018,Sep,9,30
20210424,4/24/2021,2021,Apr,4,24
20201014,10/14/2020,2020,Oct,10,14
20180725,7/25/2018,2018,Jul,7,25
20200726,7/26/2020,2020,Jul,7,26
20200717,7/17/2020,2020,Jul,7,17
20211230,12/30/2021,2021,Dec,12,30
20180314,3/14/2018,2018,Mar,3,14
20180326,3/26/2018,2018,Mar,3,26
20190205,2/5/2019,2019,Feb,2,5
20181103,11/3/2018,2018,Nov,11,3
20211129,11/29/2021,2021,Nov,11,29
20191209,12/9/2019,2019,Dec,12,9
20200531,5/31/2020,2020,May,5,31
20201104,11/4/2020,2020,Nov,11,4
20200322,3/22/2020,2020,Mar,3,22
20211103,11/3/2021,2021,Nov,11,3
20200923,9/23/2020,2020,Sep,9,23
20200603,6/3/2020,2020,Jun,6,3
20191022,10/22/2019,2019,Oct,10,22
20190104,1/4/2019,2019,Jan,1,4
20210720,7/20/2021,2021,Jul,7,20
20210220,2/20/2021,2021,Feb,2,20
20190621,6/21/2019,2019,Jun,6,21
20190110,1/10/2019,2019,Jan,1,10
20180114,1/14/2018,2018,Jan,1,14
20201207,12/7/2020,2020,Dec,12,7
20190509,5/9/2019,2019,May,5,9
20200528,5/28/2020,2020,May,5,28
20210201,2/1/2021,2021,Feb,2,1
20181109,11/9/2018,2018,Nov,11,9
20191113,11/13/2019,2019,Nov,11,13
20180717,7/17/2018,2018,Jul,7,17
20210303,3/3/2021,2021,Mar,3,3
20211208,12/8/2021,2021,Dec,12,8
20190717,7/17/2019,2019,Jul,7,17
20190622,6/22/2019,2019,Jun,6,22
20200205,2/5/2020,2020,Feb,2,5
20191211,12/11/2019,2019,Dec,12,11
20180414,4/14/2018,2018,Apr,4,14
20190112,1/12/2019,2019,Jan,1,12
20190131,1/31/2019,2019,Jan,1,31
20211023,10/23/2021,2021,Oct,10,23
20200120,1/20/2020,2020,Jan,1,20
20210206,2/6/2021,2021,Feb,2,6
20211206,12/6/2021,2021,Dec,12,6
20191030,10/30/2019,2019,Oct,10,30
20200319,3/19/2020,2020,Mar,3,19
20180520,5/20/2018,2018,May,5,20
20201026,10/26/2020,2020,Oct,10,26
20211215,12/15/2021,2021,Dec,12,15
20180113,1/13/2018,2018,Jan,1,13
20190612,6/12/2019,2019,Jun,6,12
20200727,7/27/2020,2020,Jul,7,27
20210520,5/20/2021,2021,May,5,20
20200323,3/23/2020,2020,Mar,3,23
20180602,6/2/2018,2018,Jun,6,2
20200708,7/8/2020,2020,Jul,7,8
20210928,9/28/2021,2021,Sep,9,28
20180317,3/17/2018,2018,Mar,3,17
20201002,10/2/2020,2020,Oct,10,2
20191011,10/11/2019,2019,Oct,10,11
20210628,6/28/2021,2021,Jun,6,28
20180901,9/1/2018,2018,Sep,9,1
20210710,7/10/2021,2021,Jul,7,10
20200108,1/8/2020,2020,Jan,1,8
20200619,6/19/2020,2020,Jun,6,19
20190326,3/26/2019,2019,Mar,3,26
20181120,11/20/2018,2018,Nov,11,20
20190731,7/31/2019,2019,Jul,7,31
20200628,6/28/2020,2020,Jun,6,28
20211204,12/4/2021,2021,Dec,12,4
20180720,7/20/2018,2018,Jul,7,20
20190331,3/31/2019,2019,Mar,3,31
20180403,4/3/2018,2018,Apr,4,3
20190121,1/21/2019,2019,Jan,1,21
20180818,8/18/2018,2018,Aug,8,18
20201002,10/2/2020,2020,Oct,10,2
20200213,2/13/2020,2020,Feb,2,13
20211109,11/9/2021,2021,Nov,11,9
20180817,8/17/2018,2018,Aug,8,17
20200527,5/27/2020,2020,May,5,27
20181224,12/24/2018,2018,Dec,12,24
20191207,12/7/2019,2019,Dec,12,7
20200310,3/10/2020,2020,Mar,3,10
20181214,12/14/2018,2018,Dec,12,14
20200429,4/29/2020,2020,Apr,4,29
20191225,12/25/2019,2019,Dec,12,25
20180713,7/13/2018,2018,Jul,7,13
20180303,3/3/2018,2018,Mar,3,3
20200811,8/11/2020,2020,Aug,8,11
20181230,12/30/2018,2018,Dec,12,30
20190302,3/2/2019,2019,Mar,3,2
20200623,6/23/2020,2020,Jun,6,23
20180917,9/17/2018,2018,Sep,9,17
20191208,12/8/2019,2019,Dec,12,8
20211121,11/21/2021,2021,Nov,11,21
20201011,10/11/2020,2020,Oct,10,11
20181104,11/4/2018,2018,Nov,11,4
20210609,6/9/2021,2021,Jun,6,9
20190628,6/28/2019,2019,Jun,6,28
20210220,2/20/2021,2021,Feb,2,20
20210622,6/22/2021,2021,Jun,6,22
20180403,4/3/2018,2018,Apr,4,3
20190902,9/2/2019,2019,Sep,9,2
20180712,7/12/2018,2018,Jul,7,12
20190830,8/30/2019,2019,Aug,8,30
20210116,1/16/2021,2021,Jan,1,16
20200328,3/28/2020,2020,Mar,3,28
20211221,12/21/2021,2021,Dec,12,21
20201027,10/27/2020,2020,Oct,10,27
20180702,7/2/2018,2018,Jul,7,2
20180123,1/23/2018,2018,Jan,1,23
20210910,9/10/2021,2021,Sep,9,10
20190217,2/17/2019,2019,Feb,2,17
20200504,5/4/2020,2020,May,5,4
20191231,12/31/2019,2019,Dec,12,31
20200101,1/1/2020,2020,Jan,1,1
20210831,8/31/2021,2021,Aug,8,31
20200620,6/20/2020,2020,Jun,6,20
20200614,6/14/2020,2020,Jun,6,14
20190113,1/13/2019,2019,Jan,1,13
20201128,11/28/2020,2020,Nov,11,28
20210209,2/9/2021,2021,Feb,2,9
20201216,12/16/2020,2020,Dec,12,16
20210411,4/11/2021,2021,Apr,4,11
20210928,9/28/2021,2021,Sep,9,28
20180228,2/28/2018,2018,Feb,2,28
20190620,6/20/2019,2019,Jun,6,20
20180523,5/23/2018,2018,May,5,23
20190726,7/26/2019,2019,Jul,7,26
20200917,9/17/2020,2020,Sep,9,17
20191106,11/6/2019,2019,Nov,11,6
20190115,1/15/2019,2019,Jan,1,15
20200601,6/1/2020,2020,Jun,6,1
20201231,12/31/2020,2020,Dec,12,31
20190502,5/2/2019,2019,May,5,2
20210526,5/26/2021,2021,May,5,26
20180719,7/19/2018,2018,Jul,7,19
20180109,1/9/2018,2018,Jan,1,9
20211107,11/7/2021,2021,Nov,11,7
20210122,1/22/2021,2021,Jan,1,22
20190528,5/28/2019,2019,May,5,28
20210729,7/29/2021,2021,Jul,7,29
20180630,6/30/2018,2018,Jun,6,30
20180127,1/27/2018,2018,Jan,1,27
20210924,9/24/2021,2021,Sep,9,24
20201001,10/1/2020,2020,Oct,10,1
20200906,9/6/2020,2020,Sep,9,6
20201105,11/5/2020,2020,Nov,11,5
20201104,11/4/2020,2020,Nov,11,4
20180923,9/23/2018,2018,Sep,9,23
20181022,10/22/2018,2018,Oct,10,22
20180329,3/29/2018,2018,Mar,3,29
20200615,6/15/2020,2020,Jun,6,15
20180501,5/1/2018,2018,May,5,1
20211216,12/16/2021,2021,Dec,12,16
20180511,5/11/2018,2018,May,5,11
20211026,10/26/2021,2021,Oct,10,26
20201203,12/3/2020,2020,Dec,12,3
20211122,11/22/2021,2021,Nov,11,22
20201212,12/12/2020,2020,Dec,12,12
20200512,5/12/2020,2020,May,5,12
20180703,7/3/2018,2018,Jul,7,3
20190626,6/26/2019,2019,Jun,6,26
20190119,1/19/2019,2019,Jan,1,19
20210717,7/17/2021,2021,Jul,7,17
20181009,10/9/2018,2018,Oct,10,9
20200129,1/29/2020,2020,Jan,1,29
20201031,10/31/2020,2020,Oct,10,31
20200408,4/8/2020,2020,Apr,4,8
20190917,9/17/2019,2019,Sep,9,17
20190314,3/14/2019,2019,Mar,3,14
20180930,9/30/2018,2018,Sep,9,30
20190224,2/24/2019,2019,Feb,2,24
20211102,11/2/2021,2021,Nov,11,2
20211128,11/28/2021,2021,Nov,11,28
20201215,12/15/2020,2020,Dec,12,15
20210301,3/1/2021,2021,Mar,3,1
20211215,12/15/2021,2021,Dec,12,15
20180107,1/7/2018,2018,Jan,1,7
20200331,3/31/2020,2020,Mar,3,31
20190130,1/30/2019,2019,Jan,1,30
20181212,12/12/2018,2018,Dec,12,12
20190413,4/13/2019,2019,Apr,4,13
20180713,7/13/2018,2018,Jul,7,13
20191112,11/12/2019,2019,Nov,11,12
20200622,6/22/2020,2020,Jun,6,22
20180801,8/1/2018,2018,Aug,8,1
20181108,11/8/2018,2018,Nov,11,8
20180315,3/15/2018,2018,Mar,3,15
20211223,12/23/2021,2021,Dec,12,23
20180605,6/5/2018,2018,Jun,6,5
20181023,10/23/2018,2018,Oct,10,23
20190904,9/4/2019,2019,Sep,9,4
20200625,6/25/2020,2020,Jun,6,25
20190319,3/19/2019,2019,Mar,3,19
20180514,5/14/2018,2018,May,5,14
20190509,5/9/2019,2019,May,5,9
20180321,3/21/2018,2018,Mar,3,21
20200620,6/20/2020,2020,Jun,6,20
20210909,9/9/2021,2021,Sep,9,9
20180515,5/15/2018,2018,May,5,15
20210912,9/12/2021,2021,Sep,9,12
20200830,8/30/2020,2020,Aug,8,30
20200623,6/23/2020,2020,Jun,6,23
20210202,2/2/2021,2021,Feb,2,2
20211025,10/25/2021,2021,Oct,10,25
20210326,3/26/2021,2021,Mar,3,26
20190305,3/5/2019,2019,Mar,3,5
20210205,2/5/2021,2021,Feb,2,5
20180710,7/10/2018,2018,Jul,7,10
20211214,12/14/2021,2021,Dec,12,14
20210314,3/14/2021,2021,Mar,3,14
20201202,12/2/2020,2020,Dec,12,2
20180614,6/14/2018,2018,Jun,6,14
20211203,12/3/2021,2021,Dec,12,3
20200822,8/22/2020,2020,Aug,8,22
20180225,2/25/2018,2018,Feb,2,25
20200714,7/14/2020,2020,Jul,7,14
20191109,11/9/2019,2019,Nov,11,9
20210730,7/30/2021,2021,Jul,7,30
20200418,4/18/2020,2020,Apr,4,18
20211027,10/27/2021,2021,Oct,10,27
20200423,4/23/2020,2020,Apr,4,23
20191219,12/19/2019,2019,Dec,12,19
20200209,2/9/2020,2020,Feb,2,9
20191003,10/3/2019,2019,Oct,10,3
20200601,6/1/2020,2020,Jun,6,1
20200528,5/28/2020,2020,May,5,28
20191203,12/3/2019,2019,Dec,12,3
20210407,4/7/2021,2021,Apr,4,7
20190109,1/9/2019,2019,Jan,1,9
20200607,6/7/2020,2020,Jun,6,7
20211029,10/29/2021,2021,Oct,10,29
20180202,2/2/2018,2018,Feb,2,2
20180918,9/18/2018,2018,Sep,9,18
20190905,9/5/2019,2019,Sep,9,5
20180415,4/15/2018,2018,Apr,4,15
20190126,1/26/2019,2019,Jan,1,26
